session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
9cfd4d20,13:50:34,Oshika,5,yes,sthg,8009,6212,1329,10145,10330,2427,2310,4917,69,80
9cfd4d20,13:50:35,Oshika,5,yes,sthg,25767,29117,3085,38543,14531,9457,3481,3369,74,69
9cfd4d20,13:50:36,Oshika,5,yes,sthg,15932,12856,10800,18193,2199,3821,3088,4091,67,77
9cfd4d20,13:50:37,Oshika,5,yes,sthg,19635,12516,10033,15586,5058,4209,1220,5315,67,83
9cfd4d20,13:50:38,Oshika,5,yes,sthg,10032,19561,2251,5120,6481,5329,1273,4072,74,70
9cfd4d20,13:50:39,Oshika,5,yes,sthg,41516,40173,16464,25737,2951,4022,2637,3890,61,74
9cfd4d20,13:50:40,Oshika,5,yes,sthg,56540,41594,14754,2604,9131,8921,2437,3009,67,54
9cfd4d20,13:50:41,Oshika,5,yes,sthg,14610,7206,1823,89523,2224,8998,1760,2496,64,64
9cfd4d20,13:50:42,Oshika,5,yes,sthg,20972,7874,2685,6397,10244,6212,3165,2901,70,67
9cfd4d20,13:50:43,Oshika,5,yes,sthg,6153,10249,12842,24721,3297,4056,3032,3333,78,74
9cfd4d20,13:50:44,Oshika,5,yes,sthg,14302,4061,8674,20367,2185,4037,3525,680,75,93
9cfd4d20,13:50:45,Oshika,5,yes,sthg,12594,27798,5994,12622,6675,5212,2512,3636,78,70
9cfd4d20,13:50:46,Oshika,5,yes,sthg,815540,102385,12140,32935,3749,5562,2476,1900,51,70
9cfd4d20,13:50:47,Oshika,5,yes,sthg,44920,5593,6931,30436,4478,7694,2985,2876,60,70
9cfd4d20,13:50:48,Oshika,5,yes,sthg,89686,15619,24301,23696,5657,5186,1800,1700,56,67
9cfd4d20,13:50:49,Oshika,5,yes,sthg,41046,34880,4815,16014,4945,4349,2887,2357,53,67
9cfd4d20,13:50:50,Oshika,5,yes,sthg,8652,18670,1327,11290,11130,5079,1552,3222,69,66
9cfd4d20,13:50:51,Oshika,5,yes,sthg,13646,9005,2453,64272,2715,9267,4413,2356,64,69
9cfd4d20,13:50:52,Oshika,5,yes,sthg,9510,29102,18427,34148,4845,5584,1687,3521,63,66
9cfd4d20,13:50:53,Oshika,5,yes,sthg,16135,34425,3079,3591,3203,11902,1720,3374,77,53
9cfd4d20,13:50:54,Oshika,5,yes,sthg,16778,8040,4812,6335,5457,4733,2588,2584,81,57
9cfd4d20,13:50:55,Oshika,5,yes,sthg,11029,34041,7099,14359,1629,4051,2150,4653,77,40
9cfd4d20,13:50:56,Oshika,5,yes,sthg,28890,10198,9619,19315,4952,3344,3148,2007,80,41
9cfd4d20,13:50:57,Oshika,5,yes,sthg,9466,23914,12189,50927,3314,3945,5315,5288,60,69
9cfd4d20,13:50:58,Oshika,5,yes,sthg,12766,14746,9722,30040,11637,3986,4807,2583,47,77
9cfd4d20,13:50:59,Oshika,5,yes,sthg,21190,9864,7419,34575,8340,10106,5763,2316,56,87
9cfd4d20,13:51:00,Oshika,5,yes,sthg,12074,16734,19846,73734,23450,4749,2249,2675,48,91
9cfd4d20,13:51:01,Oshika,5,yes,sthg,14886,11330,8510,8420,5984,12203,1781,1991,74,78
9cfd4d20,13:51:02,Oshika,5,yes,sthg,20649,7031,7081,9358,12256,5299,3046,2740,87,74
9cfd4d20,13:51:03,Oshika,5,yes,sthg,9561,5520,2051,16244,7439,3037,2504,3000,81,69
9cfd4d20,13:51:04,Oshika,5,yes,sthg,8691,4632,11287,13565,9165,1790,2509,2293,83,66
9cfd4d20,13:51:05,Oshika,5,yes,sthg,20625,9968,6127,22944,4533,6925,2920,6062,74,75
9cfd4d20,13:51:06,Oshika,5,yes,sthg,22138,11147,11145,14987,2737,4841,2521,4725,66,80
