session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
1e047abd,15:25:32,exercise,10,no,,1503040,217490,15058,17432,3991,6812,10859,7761,40,27
1e047abd,15:25:33,exercise,10,no,,59819,30583,37606,33808,32669,6983,10636,11306,37,60
1e047abd,15:25:34,exercise,10,no,,1373605,217395,14750,27164,43248,23685,12411,5830,38,38
1e047abd,15:25:35,exercise,10,no,,420719,169160,16195,23987,9174,24715,5611,6908,27,40
1e047abd,15:25:36,exercise,10,no,,509407,276869,7446,45499,16244,16304,16367,5289,35,40
1e047abd,15:25:37,exercise,10,no,,103368,54415,23725,12394,25637,18602,7398,7664,44,29
1e047abd,15:25:38,exercise,10,no,,124445,92862,47198,6680,14442,12482,5961,3613,44,41
1e047abd,15:25:39,exercise,10,no,,1192062,55772,21235,45946,79708,15423,26505,9453,44,50
1e047abd,15:25:40,exercise,10,no,,895958,523781,14068,53546,119300,51071,21803,9616,50,44
1e047abd,15:25:41,exercise,10,no,,1616361,165199,119622,17815,14765,19513,12014,2480,38,51
1e047abd,15:25:42,exercise,10,no,,504204,159917,33814,14761,47710,33190,21830,21840,44,43
1e047abd,15:25:43,exercise,10,no,,819817,50803,9047,6409,17919,19304,9119,3562,53,35
1e047abd,15:25:44,exercise,10,no,,971609,241137,98408,108182,34782,71791,61254,8171,60,51
1e047abd,15:25:45,exercise,10,no,,1365197,26322,9198,11577,18541,8076,8519,2202,69,47
1e047abd,15:25:46,exercise,10,no,,1894182,304746,56033,123968,121086,106060,62478,9776,70,51
1e047abd,15:25:47,exercise,10,no,,1329126,358129,56686,25497,12330,17954,17581,19111,53,53
1e047abd,15:25:48,exercise,10,no,,1688481,621115,137222,126652,131984,31994,19681,12318,38,48
1e047abd,15:25:49,exercise,10,no,,231085,41029,510,14109,5999,5012,1275,1672,30,44
1e047abd,15:25:50,exercise,10,no,,278804,229296,37973,83727,70736,32366,51293,9961,24,47
1e047abd,15:25:51,exercise,10,no,,222073,48561,7205,22115,10991,6018,4601,1646,29,53
1e047abd,15:25:52,exercise,10,no,,1015969,53180,15388,15209,31749,16887,3794,1364,47,50
1e047abd,15:25:53,exercise,10,no,,587585,162355,38899,38934,41344,20774,13479,9160,47,51
1e047abd,15:25:54,exercise,10,no,,202484,46052,4565,25337,33304,12276,14527,2837,51,51
1e047abd,15:25:55,exercise,10,no,,80385,85258,11913,20208,21270,13183,18665,6605,54,47
1e047abd,15:25:56,exercise,10,no,,144801,41356,5060,3667,3486,5198,1639,1063,48,41
1e047abd,15:25:57,exercise,10,no,,1153357,210344,31977,21190,33397,35826,25824,7724,51,35
1e047abd,15:25:58,exercise,10,no,,896403,229172,16823,26579,78689,51493,20180,5283,53,24
1e047abd,15:25:59,exercise,10,no,,21389,4645,1764,967,1327,723,504,463,51,27
1e047abd,15:26:00,exercise,10,no,,844682,513821,40902,64268,48620,34947,39123,21339,47,27
1e047abd,15:26:01,exercise,10,no,,1799403,213252,34262,12152,73458,26040,24230,9703,44,26
1e047abd,15:26:02,exercise,10,no,,251397,126809,17765,22173,31416,12194,6849,5886,35,34
1e047abd,15:26:03,exercise,10,no,,945031,184516,29317,48334,98874,36074,24063,10085,37,29
1e047abd,15:26:04,exercise,10,no,,656192,24622,7816,15428,11805,5032,5744,1381,41,43
1e047abd,15:26:05,exercise,10,no,,297377,32301,1046,11583,8301,2749,3481,537,37,50
1e047abd,15:26:06,exercise,10,no,,165973,30163,46657,60251,8165,17734,10718,4171,43,74
1e047abd,15:26:07,exercise,10,no,,565888,241169,36056,29103,9880,13147,4834,3953,30,70
1e047abd,15:26:08,exercise,10,no,,466999,48779,18920,29097,10378,14627,13262,2452,37,74
1e047abd,15:26:09,exercise,10,no,,238536,111644,24058,23513,35098,13704,13111,3230,40,74
1e047abd,15:26:10,exercise,10,no,,925545,199010,18782,49794,13311,14034,27067,7504,29,54
1e047abd,15:26:11,exercise,10,no,,97501,13668,6359,7986,3261,2844,6604,2090,40,66
1e047abd,15:26:12,exercise,10,no,,2189036,314224,7236,21683,31037,39766,20357,11776,37,47
1e047abd,15:26:13,exercise,10,no,,174096,82384,18613,5736,3197,6170,1336,1113,30,43
1e047abd,15:26:14,exercise,10,no,,1278610,290124,39501,52376,77488,17753,14407,7069,30,41
1e047abd,15:26:15,exercise,10,no,,28283,69154,23377,19543,22156,14247,15554,14412,35,35
1e047abd,15:26:16,exercise,10,no,,308691,72136,15192,19039,9836,8052,8389,6234,30,51
1e047abd,15:26:17,exercise,10,no,,876749,29788,6005,21496,12726,10211,6337,10272,44,60
1e047abd,15:26:18,exercise,10,no,,1279653,19490,8880,5063,2697,4257,3514,1325,54,67
1e047abd,15:26:19,exercise,10,no,,687182,191449,13647,28135,34884,10686,4882,2641,44,60
1e047abd,15:26:20,exercise,10,no,,173878,107775,56832,29031,14393,23414,5575,3385,48,63
1e047abd,15:26:21,exercise,10,no,,904948,70811,15661,21114,18762,10399,7863,2816,41,57
1e047abd,15:26:22,exercise,10,no,,1490111,126281,41855,34604,76650,14885,18776,3572,37,53
1e047abd,15:26:23,exercise,10,no,,215571,58239,33856,51245,6477,21321,19178,21862,50,70
1e047abd,15:26:24,exercise,10,no,,358623,21154,6315,1814,678,1238,669,634,38,66
1e047abd,15:26:25,exercise,10,no,,1061966,139807,12066,3560,3562,7591,1285,1883,29,53
1e047abd,15:26:26,exercise,10,no,,624528,128510,44626,53371,26499,8838,10291,5400,24,57
1e047abd,15:26:27,exercise,10,no,,1686291,314331,184766,242355,93322,46851,33802,17320,14,57
1e047abd,15:26:28,exercise,10,no,,657162,218040,5853,18862,20703,7742,6742,1092,13,44
1e047abd,15:26:29,exercise,10,no,,143248,14269,6555,10015,1191,2911,2197,346,20,67
1e047abd,15:26:30,exercise,10,no,,148208,233538,34020,22175,7573,9805,15664,3097,16,57
1e047abd,15:26:31,exercise,10,no,,888628,28750,7889,5226,7429,7570,5100,4862,27,47
1e047abd,15:26:32,exercise,10,no,,521701,35801,21783,1964,2749,7938,4599,1212,43,63
1e047abd,15:26:33,exercise,10,no,,495000,57007,18601,8298,13530,8674,2822,1021,44,53
1e047abd,15:26:34,exercise,10,no,,766819,121806,106149,53900,34611,37699,23879,14892,60,66
1e047abd,15:26:35,exercise,10,no,,1407585,639444,16931,76627,41936,34809,30822,21738,47,57
1e047abd,15:26:36,exercise,10,no,,37487,40566,7103,5778,4607,13830,4128,1741,51,50
1e047abd,15:26:37,exercise,10,no,,1681518,236036,15996,95855,40835,26806,21026,6030,50,50
1e047abd,15:26:38,exercise,10,no,,694836,239683,36786,9516,90464,85462,17054,7392,57,27
1e047abd,15:26:39,exercise,10,no,,266418,61559,21594,2940,14518,10606,5948,5092,67,37
1e047abd,15:26:40,exercise,10,no,,870390,261893,10604,18866,37231,20951,33403,2898,54,27
1e047abd,15:26:41,exercise,10,no,,1492613,153636,10502,15916,11467,17061,3361,2468,57,17
1e047abd,15:26:42,exercise,10,no,,654611,102793,22869,16633,19670,16164,12109,2879,48,26
1e047abd,15:26:43,exercise,10,no,,836733,159708,35183,20698,16072,13640,10174,12859,40,27
1e047abd,15:26:44,exercise,10,no,,978389,174746,19532,34275,38991,19810,19029,5114,41,37
1e047abd,15:26:45,exercise,10,no,,717895,376235,5949,17618,5042,8320,5922,1273,24,27
1e047abd,15:26:46,exercise,10,no,,290853,121088,55224,16161,45796,14270,9761,4514,21,30
1e047abd,15:26:47,exercise,10,no,,64599,13324,2360,3551,1819,2249,957,770,27,34
1e047abd,15:26:48,exercise,10,no,,2086944,176313,7260,37719,26678,17380,5833,1177,26,30
1e047abd,15:26:49,exercise,10,no,,190519,117841,2213,5189,3324,6770,3104,833,37,29
1e047abd,15:26:50,exercise,10,no,,1950069,124212,38066,107773,17169,39220,34607,5200,41,38
1e047abd,15:26:51,exercise,10,no,,57264,27354,5736,5510,2505,1941,2205,1073,34,38
1e047abd,15:26:52,exercise,10,no,,693730,1416231,79038,75132,204700,32445,70149,27963,20,29
1e047abd,15:26:53,exercise,10,no,,753727,30689,8296,28001,42735,20434,7285,3770,37,50
1e047abd,15:26:54,exercise,10,no,,194843,80457,14024,35336,22474,12943,1254,2439,34,43
1e047abd,15:26:55,exercise,10,no,,1029992,33352,1612,9765,5068,5766,3178,1768,43,41
1e047abd,15:26:56,exercise,10,no,,484306,14891,1691,4203,2305,6132,2711,2083,69,51
1e047abd,15:26:57,exercise,10,no,,693460,97227,18404,13015,24986,13322,10230,8270,60,47
1e047abd,15:26:58,exercise,10,no,,746110,386706,49404,55011,57389,62542,43574,10265,63,38
1e047abd,15:26:59,exercise,10,no,,304660,160431,6350,33738,11938,20980,15251,1732,61,37
1e047abd,15:27:00,exercise,10,no,,224409,94612,29123,21086,16924,15296,7688,7872,51,40
1e047abd,15:27:01,exercise,10,no,,109333,19876,6689,1575,643,916,611,299,40,47
1e047abd,15:27:02,exercise,10,no,,387976,292336,42065,39626,18380,18033,14025,6457,27,48
1e047abd,15:27:03,exercise,10,no,,672297,393680,48791,12377,7114,8104,6644,3121,10,44
1e047abd,15:27:04,exercise,10,no,,648103,1239447,136236,49773,176389,68385,40828,24733,3,34
1e047abd,15:27:05,exercise,10,no,,292522,57198,20630,12324,3705,6073,3593,2203,10,35
1e047abd,15:27:06,exercise,10,no,,1855470,99903,106247,50328,62125,37740,4986,5327,21,48
1e047abd,15:27:07,exercise,10,no,,553234,911546,178548,357543,135676,173613,126202,19646,40,60
1e047abd,15:27:08,exercise,10,no,,336890,50762,13845,9084,12190,8212,2020,443,50,69
1e047abd,15:27:09,exercise,10,no,,1868288,200081,26119,29225,24424,38468,18678,8436,57,60
1e047abd,15:27:10,exercise,10,no,,1360539,615347,167165,210245,651185,118506,25167,17202,56,48
1e047abd,15:27:11,exercise,10,no,,51284,27464,2324,1003,2028,848,499,773,40,34
1e047abd,15:27:12,exercise,10,no,,279183,25637,3311,6165,5212,1304,1167,595,27,30
1e047abd,15:27:13,exercise,10,no,,710885,12409,5081,4060,2029,1425,745,129,27,30
1e047abd,15:27:14,exercise,10,no,,2232010,760623,180953,284993,414092,133369,49980,30373,24,40
1e047abd,15:27:15,exercise,10,no,,148936,31073,4444,12855,8132,7986,698,350,29,43
1e047abd,15:27:16,exercise,10,no,,364842,66810,5984,17633,11465,6657,6417,2252,40,53
1e047abd,15:27:17,exercise,10,no,,172232,223961,2556,20231,6266,12850,9501,2533,43,41
1e047abd,15:27:18,exercise,10,no,,1174998,40111,12191,5221,18744,6333,2894,2408,43,37
1e047abd,15:27:19,exercise,10,no,,509338,63353,10323,10370,3109,3584,2899,954,27,35
1e047abd,15:27:20,exercise,10,no,,1305829,67805,25460,24174,9496,39968,9951,3615,43,40
1e047abd,15:27:21,exercise,10,no,,830683,26121,8190,7330,16461,2794,1467,461,47,53
1e047abd,15:27:22,exercise,10,no,,1701803,81099,13178,17235,27238,11638,1198,1839,47,51
1e047abd,15:27:23,exercise,10,no,,2333802,234892,183631,195376,111535,58711,60625,12651,53,63
1e047abd,15:27:24,exercise,10,no,,487539,212488,7505,53727,18605,13295,14252,6359,34,57
1e047abd,15:27:25,exercise,10,no,,77260,14672,6308,1760,3731,2313,539,372,38,60
1e047abd,15:27:26,exercise,10,no,,221897,76619,10831,14650,1696,4502,905,430,29,61
1e047abd,15:27:27,exercise,10,no,,87889,4108,4439,2952,3359,2524,665,472,38,60
1e047abd,15:27:28,exercise,10,no,,279769,56036,1875,9036,12425,5871,3920,3249,44,53
1e047abd,15:27:29,exercise,10,no,,245756,43785,9466,23706,16857,4871,2692,727,38,56
1e047abd,15:27:30,exercise,10,no,,184541,57399,39023,13118,14525,5552,4255,616,40,64
1e047abd,15:27:31,exercise,10,no,,1417944,89170,56516,28076,11865,10842,5987,10169,26,64
1e047abd,15:27:32,exercise,10,no,,1910385,254861,33635,30774,7942,21195,8403,6237,24,69
1e047abd,15:27:33,exercise,10,no,,597302,97791,17449,15859,9784,22994,9279,3473,35,63
1e047abd,15:27:34,exercise,10,no,,1132295,991762,154241,47685,82937,48701,77065,8616,30,48
1e047abd,15:27:35,exercise,10,no,,1417705,97465,23523,25686,24558,10749,13847,2504,34,41
1e047abd,15:27:36,exercise,10,no,,445003,146595,125664,7214,40116,28118,4589,3627,37,51
1e047abd,15:27:37,exercise,10,no,,901979,111791,27435,3161,8522,18394,6482,1043,35,50
1e047abd,15:27:38,exercise,10,no,,803154,50294,12488,6256,8637,6492,4839,1638,43,54
1e047abd,15:27:39,exercise,10,no,,1580143,138925,15160,4634,16635,8407,11454,2995,41,43
1e047abd,15:27:40,exercise,10,no,,741082,60631,8449,11419,2792,7081,7740,2325,40,35
1e047abd,15:27:41,exercise,10,no,,1017824,125122,201206,40227,24683,17165,7924,12683,29,54
1e047abd,15:27:42,exercise,10,no,,1317932,116188,21189,32959,34541,9289,16631,7953,24,56
1e047abd,15:27:43,exercise,10,no,,572271,21137,10874,8140,2211,10188,14468,5759,41,70
1e047abd,15:27:44,exercise,10,no,,100455,37205,11675,4547,4846,2391,4209,628,34,77
1e047abd,15:27:45,exercise,10,no,,3555160,883494,29520,175531,159508,86993,62035,28230,38,53
1e047abd,15:27:46,exercise,10,no,,715288,180439,102809,27036,51307,24806,26461,12317,41,57
1e047abd,15:27:47,exercise,10,no,,342974,24160,12182,7348,4965,5342,1150,1439,35,57
1e047abd,15:27:48,exercise,10,no,,1040663,30760,7900,10872,2899,9886,5395,2362,50,60
1e047abd,15:27:49,exercise,10,no,,713246,357757,54458,52743,19088,14658,5244,4502,41,64
1e047abd,15:27:50,exercise,10,no,,844769,107559,37888,4768,13494,8871,9251,3653,38,60
1e047abd,15:27:51,exercise,10,no,,1899967,65855,47569,82503,60375,11027,10345,6077,29,66
1e047abd,15:27:52,exercise,10,no,,150159,16544,23074,12056,8711,2828,790,1670,16,77
1e047abd,15:27:53,exercise,10,no,,1046242,1353916,42603,105683,373300,33765,84786,16757,13,63
1e047abd,15:27:54,exercise,10,no,,1756828,147172,27150,7020,34322,43158,19386,6212,27,56
1e047abd,15:27:55,exercise,10,no,,643866,257627,4972,13250,37575,19213,16181,2056,29,26
1e047abd,15:27:56,exercise,10,no,,1071555,80871,28690,115877,109713,39133,48931,14190,43,20
1e047abd,15:27:57,exercise,10,no,,690945,42835,2466,6054,7746,6672,5586,1684,60,24
1e047abd,15:27:58,exercise,10,no,,147093,87452,41280,17757,25966,11723,7720,4639,50,37
1e047abd,15:27:59,exercise,10,no,,389293,90592,4995,6269,4184,3209,3398,1203,41,44
1e047abd,15:28:00,exercise,10,no,,197405,53325,32285,17031,12971,3454,6733,2111,23,47
1e047abd,15:28:01,exercise,10,no,,726116,206987,75830,15013,21232,41830,25264,7035,23,53
1e047abd,15:28:02,exercise,10,no,,1569655,536577,114812,113376,51395,116348,68583,37892,30,50
1e047abd,15:28:03,exercise,10,no,,136087,18467,5695,9285,2887,3416,1682,987,43,66
1e047abd,15:28:04,exercise,10,no,,171597,186740,18180,15312,29339,18185,5899,3538,51,50
1e047abd,15:28:05,exercise,10,no,,682153,108657,66184,26118,18494,20187,12006,6730,48,57
1e047abd,15:28:06,exercise,10,no,,94503,44277,3001,5832,3278,3075,3244,927,38,51
1e047abd,15:28:07,exercise,10,no,,1151148,105258,188806,37887,15371,72993,29272,6322,47,57
1e047abd,15:28:08,exercise,10,no,,3029076,132051,37537,49772,22720,18140,15624,9789,47,70
1e047abd,15:28:09,exercise,10,no,,412748,197322,75431,12547,15804,14009,10562,4165,40,64
1e047abd,15:28:10,exercise,10,no,,1400803,762357,235546,88445,25995,77321,83269,20882,40,74
1e047abd,15:28:11,exercise,10,no,,435502,28971,10225,16063,3659,2740,1176,733,40,74
1e047abd,15:28:12,exercise,10,no,,1360642,103451,20045,64579,39447,32267,21411,5250,38,64
1e047abd,15:28:13,exercise,10,no,,698138,64253,7900,8712,5768,3044,2841,1666,29,56
1e047abd,15:28:14,exercise,10,no,,527966,49521,43255,35288,8912,4417,2070,5010,26,67
1e047abd,15:28:15,exercise,10,no,,1139616,168541,56078,25399,26583,36047,14016,5997,34,67
1e047abd,15:28:16,exercise,10,no,,796559,131118,5378,4044,822,3984,2889,1263,14,47
1e047abd,15:28:17,exercise,10,no,,537624,55551,1291,4654,3873,3153,3378,1368,17,37
1e047abd,15:28:18,exercise,10,no,,2004183,602138,20591,53583,158032,44863,43050,28015,23,10
1e047abd,15:28:19,exercise,10,no,,624695,116829,12073,5036,3826,9079,4645,951,14,1
1e047abd,15:28:20,exercise,10,no,,137658,17418,21883,16888,7443,5333,11069,1301,27,30
1e047abd,15:28:21,exercise,10,no,,431118,25016,10303,3327,4578,6894,3128,1511,27,30
1e047abd,15:28:22,exercise,10,no,,296961,32276,4768,12302,5756,3923,1961,611,34,47
1e047abd,15:28:23,exercise,10,no,,1555128,263116,84505,29877,14152,44740,35332,13054,40,61
1e047abd,15:28:24,exercise,10,no,,220897,41892,10494,8242,6406,4748,8130,3283,43,70
1e047abd,15:28:25,exercise,10,no,,675203,357716,27125,106654,25161,20896,12102,9633,35,57
1e047abd,15:28:26,exercise,10,no,,51946,3837,583,1672,5457,1930,1344,1312,50,51
1e047abd,15:28:27,exercise,10,no,,738021,78176,19997,39360,40511,28491,19195,6109,56,53
1e047abd,15:28:28,exercise,10,no,,544079,327211,32796,19846,14188,16762,9011,6724,50,43
1e047abd,15:28:29,exercise,10,no,,151310,45402,12996,11368,9791,25293,18317,10349,70,41
1e047abd,15:28:30,exercise,10,no,,1365195,193750,9367,4919,10663,12472,12798,1463,53,27
1e047abd,15:28:31,exercise,10,no,,1875325,33569,26569,8184,6165,5246,6801,2507,43,37
1e047abd,15:28:32,exercise,10,no,,282466,345055,53280,43512,28896,19130,32389,7745,43,41
1e047abd,15:28:33,exercise,10,no,,48574,46514,15766,7963,42131,22007,13746,9676,41,38
1e047abd,15:28:34,exercise,10,no,,111552,142595,5219,9639,24235,51521,8164,4678,57,38
1e047abd,15:28:35,exercise,10,no,,699570,38746,14969,12220,14299,8779,4219,876,64,30
1e047abd,15:28:36,exercise,10,no,,1242104,46968,22916,8494,17614,13596,36367,13308,78,37
1e047abd,15:28:37,exercise,10,no,,1106076,63462,19382,163057,28599,32086,17057,8725,69,56
1e047abd,15:28:38,exercise,10,no,,374602,52602,7545,9247,9588,11552,13647,2636,61,69
1e047abd,15:28:39,exercise,10,no,,382384,22637,1258,774,10815,11552,3250,871,75,47
1e047abd,15:28:40,exercise,10,no,,176055,32598,20839,39696,33710,42215,15225,16368,84,50
1e047abd,15:28:41,exercise,10,no,,2001702,270487,44430,6390,165819,31032,44013,23492,83,21
1e047abd,15:28:42,exercise,10,no,,1948079,161551,13778,7678,22485,16721,21059,10368,78,13
1e047abd,15:28:43,exercise,10,no,,881429,9588,3971,2712,8102,5268,3189,2475,75,34
1e047abd,15:28:44,exercise,10,no,,590203,30052,2383,1442,3349,1146,4059,682,47,14
1e047abd,15:28:45,exercise,10,no,,402998,62354,31930,11885,10307,4879,8453,2232,38,34
1e047abd,15:28:46,exercise,10,no,,1419271,511934,13804,90078,30087,22115,37191,27595,27,38
1e047abd,15:28:47,exercise,10,no,,131954,39869,17696,7502,9558,17803,21365,16931,24,40
1e047abd,15:28:48,exercise,10,no,,133732,9669,3685,1763,1689,5750,2068,2931,51,51
1e047abd,15:28:49,exercise,10,no,,37479,41139,4008,13176,14593,24740,11663,11983,75,41
1e047abd,15:28:50,exercise,10,no,,941025,195333,42087,100962,87865,39666,29013,7992,87,51
1e047abd,15:28:51,exercise,10,no,,955604,321339,226000,95654,38019,64280,54578,21647,78,60
1e047abd,15:28:52,exercise,10,no,,2436907,183322,64121,18300,9247,19151,32157,12776,60,63
1e047abd,15:28:53,exercise,10,no,,1367984,1170949,126937,56964,54537,48615,22547,19566,34,57
1e047abd,15:28:54,exercise,10,no,,159681,33714,15067,5532,3973,3455,1810,745,26,60
1e047abd,15:28:55,exercise,10,no,,1232198,108072,22287,26044,27566,8214,14525,2040,20,51
1e047abd,15:28:56,exercise,10,no,,316676,36098,15195,52884,5164,22999,11235,2764,34,61
1e047abd,15:28:57,exercise,10,no,,617588,200893,47632,16271,25269,8086,5884,1130,30,67
1e047abd,15:28:58,exercise,10,no,,131512,320834,85047,10589,39877,52991,12404,1523,38,60
1e047abd,15:28:59,exercise,10,no,,75425,14685,1405,1379,749,316,813,211,26,51
1e047abd,15:29:00,exercise,10,no,,1570376,95470,20345,23921,5603,7720,2457,3385,11,41
1e047abd,15:29:01,exercise,10,no,,909003,61847,2159,6448,6112,6876,4121,7159,23,30
1e047abd,15:29:02,exercise,10,no,,1658352,172129,3872,7134,11989,10497,7529,3888,14,17
1e047abd,15:29:03,exercise,10,no,,2057288,69533,17166,9127,20116,6157,5067,9296,29,23
1e047abd,15:29:04,exercise,10,no,,3734891,684378,29806,39863,70524,22538,14424,6198,23,8
1e047abd,15:29:05,exercise,10,no,,444017,241632,9312,10222,11133,11586,6717,4334,16,3
1e047abd,15:29:06,exercise,10,no,,183491,34503,4552,4017,2727,1994,872,610,14,17
1e047abd,15:29:07,exercise,10,no,,1545169,217651,4195,12790,27876,7931,3669,3867,7,3
1e047abd,15:29:08,exercise,10,no,,62002,9507,2003,773,3222,806,1304,354,14,11
1e047abd,15:29:09,exercise,10,no,,490785,527233,28792,35563,56689,39579,30007,8152,17,14
1e047abd,15:29:10,exercise,10,no,,1674976,459111,116266,34222,21594,23173,13780,11591,14,17
1e047abd,15:29:11,exercise,10,no,,716749,78316,34506,40258,20201,6095,5325,995,16,43
1e047abd,15:29:12,exercise,10,no,,1797137,147279,68106,32403,40480,15593,28802,20568,14,53
1e047abd,15:29:13,exercise,10,no,,2030333,1296511,217383,71211,77182,31743,28160,28119,3,60
1e047abd,15:29:14,exercise,10,no,,46792,1791,1289,2928,1386,744,347,545,16,74
1e047abd,15:29:15,exercise,10,no,,305698,76660,3453,9188,3965,3252,2015,1029,16,56
1e047abd,15:29:16,exercise,10,no,,198187,52347,28891,3686,5494,1407,2760,1777,1,57
1e047abd,15:29:17,exercise,10,no,,72872,24232,10878,3656,1274,2103,2143,1499,13,67
1e047abd,15:29:18,exercise,10,no,,764313,622629,41601,35240,63464,40195,21505,15897,4,43
1e047abd,15:29:19,exercise,10,no,,1208664,2199574,350500,502536,90894,61058,60334,30011,1,53
1e047abd,15:29:20,exercise,10,no,,2234048,472849,48092,24335,29466,7685,10857,2847,1,38
1e047abd,15:29:21,exercise,10,no,,178620,136070,18927,67562,22127,18571,10526,17578,1,38
1e047abd,15:29:22,exercise,10,no,,439017,94928,53261,9992,14778,9800,12723,5706,3,54
1e047abd,15:29:23,exercise,10,no,,631125,85411,19938,30576,34769,6926,4361,2572,11,54
1e047abd,15:29:24,exercise,10,no,,636477,89720,2897,36952,47089,11608,17216,6465,30,61
1e047abd,15:29:25,exercise,10,no,,1644853,80646,32787,23065,17150,46205,15690,5140,30,61
1e047abd,15:29:26,exercise,10,no,,928877,54514,9747,26669,18578,25447,9225,6113,30,61
1e047abd,15:29:27,exercise,10,no,,1079383,159932,16920,10142,68247,24864,8064,1888,35,44
1e047abd,15:29:28,exercise,10,no,,1872725,311527,27013,25202,22901,8862,6994,1412,26,30
1e047abd,15:29:29,exercise,10,no,,225386,30054,12974,3120,3717,806,1278,780,14,34
1e047abd,15:29:30,exercise,10,no,,988512,96529,15214,49196,14156,7924,4224,1199,10,41
1e047abd,15:29:31,exercise,10,no,,102443,9035,2941,2002,4596,1262,1213,855,4,53
1e047abd,15:29:32,exercise,10,no,,1329202,9033,10582,2641,6627,1890,2089,1198,17,69
1e047abd,15:29:33,exercise,10,no,,551263,5203,10353,3332,1688,1932,2942,1237,38,81
1e047abd,15:29:34,exercise,10,no,,1210685,284801,23974,47760,40235,27709,7324,3025,41,70
1e047abd,15:29:35,exercise,10,no,,1427663,81508,103902,38439,33120,33070,11816,5972,48,83
1e047abd,15:29:36,exercise,10,no,,1124690,757569,20075,54551,32140,15629,8662,12619,34,61
1e047abd,15:29:37,exercise,10,no,,1092634,969338,125829,47645,294753,196160,99459,8568,37,35
1e047abd,15:29:38,exercise,10,no,,730861,30961,8173,8976,1620,2504,3083,664,34,44
1e047abd,15:29:39,exercise,10,no,,2278706,168095,143560,110128,38288,64334,24152,23807,34,44
1e047abd,15:29:40,exercise,10,no,,1715060,292480,69134,24901,19374,13821,10523,2181,38,56
1e047abd,15:29:41,exercise,10,no,,625664,14877,3178,1916,4067,2273,1034,294,35,63
1e047abd,15:29:42,exercise,10,no,,103642,13478,26313,27490,9261,5827,1943,1072,40,78
1e047abd,15:29:43,exercise,10,no,,1249476,39311,15423,8483,9774,7998,3630,687,38,69
1e047abd,15:29:44,exercise,10,no,,1265787,164047,52710,83722,23141,25953,17305,3369,47,77
1e047abd,15:29:45,exercise,10,no,,1975748,241908,23979,62164,56100,44715,24295,30111,47,78
1e047abd,15:29:46,exercise,10,no,,729638,84732,16078,26271,20620,6499,12661,3992,41,61
1e047abd,15:29:47,exercise,10,no,,1082820,136298,42240,27999,87231,14209,17095,5368,35,57
1e047abd,15:29:48,exercise,10,no,,872714,2050493,209527,79761,113786,105096,55316,33848,27,40
1e047abd,15:29:49,exercise,10,no,,2388296,986476,221947,488670,102229,93413,69392,51396,20,48
1e047abd,15:29:50,exercise,10,no,,446934,265306,15575,37808,23048,13726,6671,4172,20,40
1e047abd,15:29:51,exercise,10,no,,1427707,38393,58055,52687,113849,46792,17178,6364,35,47
1e047abd,15:29:52,exercise,10,no,,1339419,92056,114885,105127,24836,27904,9079,3818,41,74
1e047abd,15:29:53,exercise,10,no,,946354,21025,19255,19120,8682,12508,4084,920,56,78
1e047abd,15:29:54,exercise,10,no,,70393,19703,10268,15453,15205,4639,4245,537,64,91
1e047abd,15:29:55,exercise,10,no,,2003966,315297,22994,20589,23282,10317,63449,21397,41,77
1e047abd,15:29:56,exercise,10,no,,1958030,253445,43262,24588,53205,23113,11841,4516,40,56
1e047abd,15:29:57,exercise,10,no,,299925,42430,11199,5383,9271,11139,5216,4153,38,43
1e047abd,15:29:58,exercise,10,no,,739320,55715,10338,10642,11302,9913,7028,3232,40,34
1e047abd,15:29:59,exercise,10,no,,220346,21811,6275,6827,7455,5568,2162,4578,56,44
1e047abd,15:30:00,exercise,10,no,,92508,37424,14983,15256,5241,16841,18850,4988,67,53
1e047abd,15:30:01,exercise,10,no,,1750149,349947,35443,76853,88767,24975,14982,7025,54,51
1e047abd,15:30:02,exercise,10,no,,704600,167453,35084,20558,73745,102970,28809,3587,67,47
1e047abd,15:30:03,exercise,10,no,,1036316,70631,54690,20701,11584,10741,13691,10227,61,56
1e047abd,15:30:04,exercise,10,no,,1062907,355214,194988,147610,172690,182488,24713,10197,61,56
1e047abd,15:30:05,exercise,10,no,,740262,40471,26329,14288,5565,3973,1647,667,61,56
1e047abd,15:30:06,exercise,10,no,,411947,137403,23340,58289,15478,28862,5491,2227,61,56
1e047abd,15:30:07,exercise,10,no,,1513205,118244,47225,33955,24043,8742,9967,3495,43,56
1e047abd,15:30:08,exercise,10,no,,697858,180872,13747,40851,16658,18645,4756,1932,48,56
1e047abd,15:30:09,exercise,10,no,,102781,30026,2315,3837,2275,1537,545,343,24,57
1e047abd,15:30:10,exercise,10,no,,858072,40768,32863,4554,19357,9471,3274,3591,29,53
1e047abd,15:30:11,exercise,10,no,,580612,239343,36298,22286,8959,20775,3868,1330,35,43
1e047abd,15:30:12,exercise,10,no,,611328,21971,4284,4328,2297,3422,828,962,38,47
1e047abd,15:30:13,exercise,10,no,,315103,49562,71172,37282,12186,10482,6898,2430,43,69
1e047abd,15:30:14,exercise,10,no,,1139751,26022,22986,27930,14314,29937,2866,4808,54,70
